序号,核心词汇,简要解释
5287,hurrah,欢呼声；激动；混乱；欢呼；叫好；万岁；好哇（等于hurray）
5288,pearl,珍珠；珍珠色；杰出者；珍品；镶珍珠的；珍珠状的；采珍珠；成珍珠状
5289,alert,警告；使警觉，使意识到；警惕的，警觉的；留心的；警戒，警惕；警报
5290,baggy,袋状的，膨胀的；宽松而下垂的
5291,therein,在其中；在那里
5292,library,图书馆，藏书室；文库
5293,onslaught,猛攻；突击
5294,punish,惩罚；严厉对待；贪婪地吃喝
5295,carnival,狂欢节，嘉年华会；饮宴狂欢
5296,irrelevant,不相干的；不切题的
5297,celestial,天上的，天空的；神仙，天堂里的居民
5298,detach,分离；派遣；使超然
5299,firearm,火器；枪炮
5300,glacier,冰河，冰川
5301,glamour,魅力，魔力；迷人的美；迷惑，迷住
5302,calcium,[化学] 钙
5303,costume,服装，装束；戏装，剧装；给…穿上服装
5304,cynic,愤世嫉俗者；犬儒学派的人；犬儒学派的
5305,redeem,赎回；挽回；兑换；履行；补偿；恢复
5306,rendition,译文；演奏；提供；引渡逃奴
5307,disarmament,裁军
5308,happily,快乐地；幸福地；幸运地；恰当地
5309,lacquer,涂漆；使表面光泽；漆；漆器
5310,late,晚的；迟的；已故的；最近的；晚；迟；最近；在晚期
5311,multitude,群众；多数
5312,Buddhism,佛教
5313,overdue,过期的；迟到的；未兑的
5314,almond,扁桃仁；扁桃树
5315,descent,下降；血统；袭击；除去…的气味；使…失去香味
5316,bestow,使用；授予；放置；留宿
5317,fringe,边缘；穗；刘海；边缘的；附加的；加穗于
5318,continental,大陆的；大陆性的；欧洲人
5319,dam,控制；筑坝；[水利] 水坝；障碍
5320,archetype,原型
5321,retaliate,报复；回敬
5322,together,一起；同时；相互；连续地；总共；新潮的；情绪稳定的，做事有效率的
5323,creek,小溪；小湾
5324,ounce,盎司；少量；雪豹
5325,brotherhood,兄弟关系；手足情谊；四海之内皆兄弟的信念
5326,shortcut,捷径；被切短的东西
5327,hoe,锄，用锄头；锄头
5328,monster,怪物；巨人，巨兽；残忍的人；巨大的，庞大的
5329,magnanimous,宽宏大量的；有雅量的；宽大的
5330,enlargement,放大；放大的照片；增补物
5331,graph,图表；曲线图；用曲线图表示
5332,alone,独自的；单独的；孤独的；独自地；单独地
5333,ravage,毁坏；破坏；掠夺；蹂躏，破坏
5334,industrious,勤勉的
5335,audible,听得见的
5336,citizen,公民；市民；老百姓
5337,medieval,中世纪的；原始的；仿中世纪的；老式的
5338,bonfire,篝火；营火
5339,rotor,[电][机][动力] 转子；水平旋翼；旋转体
5340,fertilise,使受精；施肥于；使肥沃
5341,entertaining,令人愉快的；款待（entertain的ing形式）
5342,precious,宝贵的；珍贵的；矫揉造作的；(Precious)人名；(英)普雷舍斯，普雷舍丝(女名)
5343,adverb,副词；副词的
5344,definition,定义；[物] 清晰度；解说
5345,utter,发出，表达；发射；完全的；彻底的；无条件的；(Utter)人名；(德、芬)乌特
5346,depend,依赖，依靠；取决于；相信，信赖
5347,puberty,青春期；开花期
5348,orgasm,[生理] 性高潮；极度兴奋
5349,articulate,清晰地发（音）；明确有力地表达；用关节连接；使相互连贯；发音清晰的；口才好的；有关节的；【动物学】有节体的动物
5350,another,又一，另一；另外的；不同的；另一个；又一个；另一个；另一个人
5351,amiss,有毛病的，有缺陷的；出差错的；错误地；(Amiss)人名；(英)埃米斯
5352,suicidal,自杀的，自杀性的；自我毁灭的；自取灭亡的
5353,leadership,领导能力；领导阶层
5354,passionate,热情的；热烈的，激昂的；易怒的
5355,armada,（西班牙的）无敌舰队
5356,drool,流口水；胡说；口水；梦话，胡说
5357,castle,城堡；象棋中的车；置…于城堡中；筑城堡防御
5358,mortal,凡人的；致死的；终有一死的；不共戴天的；人类，凡人
5359,sharpener,卷笔刀；[机] 磨具；研磨者
5360,slippery,滑的；狡猾的；不稳定的
5361,planetary,行星的
5362,headman,首领；酋长；工头
5363,consider,考虑；认为；考虑到；细想
5364,magnetism,磁性，磁力；磁学；吸引力
5365,pose,造成，形成；摆姿势；装模作样；提出…讨论；姿势，姿态；装模作样
5366,similarity,类似；相似点
5367,bliss,极乐；天赐的福；使欣喜若狂；狂喜
5368,cleaner,[化工] 清洁剂；清洁工；干洗店；干洗商；洗洁器
5369,dissociate,游离；使分离；分裂
5370,egoism,利己主义，自我主义
5371,acquisition,获得物，获得；收购
5372,housebreaker,强盗，侵入家宅者；拆屋者
5373,muster,召集；对…进行点名；使振作；集合；检阅；点名册；集合人员
5374,relay,转播；接替；[电] 继电器；接替，接替人员；驿马
5375,countess,伯爵夫人；女伯爵
5376,thresh,推敲；打谷；反复做；打谷
5377,gum,口香糖；树胶；橡皮；用胶粘，涂以树胶；使…有粘性
5378,entrust,委托，信托
5379,pedantic,迂腐的；学究式的；卖弄学问的；假装学者的
5380,training,训练；培养；瞄准；整枝；训练；教养（train的ing形式）
5381,hothead,性急的人；鲁莽的人
5382,fountain,喷泉，泉水；源泉
5383,effeminate,柔弱的；女人气的；女子气的男人；使柔弱；使无男子汉气概；变得无男子汉气概；变得柔弱
5384,inch,英寸；身高；少许；使缓慢地移动
5385,gymnastics,体操；体育；体操运动
5386,convict,证明…有罪；宣告…有罪；罪犯
5387,fortuitous,偶然的，意外的；幸运的
5388,exactly,恰好地；正是；精确地；正确地
5389,negate,否定；取消；使无效；对立面；反面
5390,haywire,[电] 临时电线；捆干草用的铁丝；乱糟糟的，乱七八糟的；疯狂的
5391,bully,欺凌弱小者；土霸；第一流的；特好的；欺负；威吓；很；十分；好；妙
5392,spirited,英勇的；生机勃勃的；鼓舞（spirit的过去分词）
5393,lost,失去的；丧失的；迷惑的；遗失（lose的过去分词）；失败
5394,unemployment,失业；失业率；失业人数
5395,feeder,支线；喂食器；奶瓶；饲养员；支流
5396,emperor,皇帝，君主
5397,new,新的，新鲜的；更新的；初见的；新近；(New)人名；(英)纽
5398,inscription,题词；铭文；刻印
5399,flu,流感
5400,eyelid,[解剖] 眼睑；眼皮
5401,mad,疯狂的；发疯的；愚蠢的；着迷的；狂怒
5402,cork,软木橡树皮；瓶塞；软木塞；用瓶塞塞住
5403,ardour,激情；热情；情欲；灼热
5404,iterate,迭代；重复；反复说；重做
5405,vest,背心；汗衫；授予；使穿衣
5406,stammer,口吃；结结巴巴地说；口吃；结巴
5407,barge,蹒跚；闯入；驳船；游艇
5408,celebrate,庆祝；举行；赞美；祝贺；宣告
5409,bookcase,[家具] 书柜，书架
5410,sex,性；性别；性行为；色情；引起…的性欲；区别…的性别
5411,strive,努力；奋斗；抗争
5412,nightgown,睡衣（等于dressing gown或nightdress）
5413,fortunate,幸运的；侥幸的；吉祥的；带来幸运的
5414,representation,代表；表现；表示法；陈述
5415,stigma,[植] 柱头；耻辱；污名；烙印；特征
5416,probation,试用；缓刑；查验
5417,eagerness,渴望；热心
5418,coincidence,巧合；一致；同时发生
5419,corporation,公司；法人（团体）；社团；大腹便便；市政当局
5420,paperwork,文书工作
5421,divinity,神；神性；神学
5422,monogamy,一夫一妻制；[动] 单配偶，[动] 单配性
5423,endorse,背书；认可；签署；赞同；在背面签名
5424,takings,[会计] 收入；[金融] 进款
5425,cater,投合，迎合；满足需要；提供饮食及服务；(Cater)人名；(英)凯特
5426,session,会议；（法庭的）开庭；（议会等的）开会；学期；讲习会
5427,book,书籍；卷；帐簿；名册；工作簿；预订；登记
5428,stress,压力；强调；紧张；重要性；重读；强调；使紧张；加压力于；用重音读
5429,homely,家庭的；平凡的；不好看的
5430,we,我们（主格）；笔者，本人（作者或演讲人使用）；朕，寡人；(We)人名；(缅)韦
5431,almanac,年鉴；历书；年历
5432,evolve,发展，进化；进化；使逐步形成；推断出
5433,unpalatable,味道差的，难吃的；讨人厌的，使人不快的
5434,awkward,尴尬的；笨拙的；棘手的；不合适的
5435,browse,浏览；吃草
5436,naughty,顽皮的，淘气的；不听话的；没规矩的；不适当的；下流的
5437,cult,祭仪（尤其指宗教上的）；礼拜；狂热信徒
5438,lens,透镜，镜头；眼睛中的水晶体；晶状体；隐形眼镜；汽车的灯玻璃；给……摄影
5439,drainage,排水；排水系统；污水；排水面积
5440,cite,引用；传讯；想起；表彰
5441,Negro,黑人；黑人的
5442,meat,肉，肉类（食用）
5443,poach,水煮；偷猎；窃取；把…踏成泥浆
5444,cone,圆锥体，圆锥形；[植] 球果；使成锥形
5445,foible,弱点；小缺点；癖好
5446,pore,细想；凝视；熟读；气孔；小孔
5447,leeway,余地；风压差；偏航；落后
5448,citizenship,[法] 公民身份，公民资格；国籍；公民权
5449,scarce,缺乏的，不足的；稀有的；仅仅；几乎不；几乎没有
5450,chef,厨师，大师傅
5451,flout,嘲笑；轻视；愚弄；嘲笑；藐视；愚弄
5452,contrive,设计；发明；图谋
5453,important,重要的，重大的；有地位的；有权力的
5454,rectitude,公正；诚实；清廉
5455,sport,运动；游戏；娱乐；运动会；玩笑；游戏；运动的
5456,fossil,化石；僵化的事物；顽固不化的人；化石的；陈腐的，守旧的
5457,dogged,顽强的；顽固的；跟踪；尾随（dog的过去式）
5458,orbital,轨道的；眼窝的
5459,sixth,月的第六日，（与the连用的）第六个；六分之一；（与 the 连用）第六的，第六个的；六分之一的
5460,mammal,[脊椎] 哺乳动物
5461,mathematics,数学；数学运算
5462,inflation,膨胀；通货膨胀；夸张；自命不凡
5463,brow,眉，眉毛；额；表情
5464,dramatize,使戏剧化；编写剧本；改编成戏剧
5465,passport,护照，通行证；手段
5466,survival,幸存，残存；幸存者，残存物
5467,delivery,[贸易] 交付；分娩；递送
5468,indicative,象征的；指示的；表示…的；陈述语气；陈述语气的动词形式
5469,barbarian,野蛮的；未开化的；野蛮人
5470,slate,板岩；石板；蓝色；石片；铺石板；严厉批评某人；计划；板岩的；石板色的
5471,skull,头盖骨，脑壳
5472,planet,行星
5473,tartly,辛辣地；锋利地
5474,frontal,额的；正面的，前面的；额骨，额部；房屋的正面
5475,forbear,忍耐；克制；祖先
5476,electrocute,（美）以电椅处死；使触电致死
5477,dab,轻拍；少量；熟手；比目鱼；轻拍；涂；轻擦；轻敷（过去式dabbed，过去分词dabbed，现在分词dabbing，第三人称单数dabs）
5478,sore,疼痛的，痛心的；剧烈的，极度的；恼火的，发怒的；厉害的，迫切的；溃疡，痛处；恨事，伤心事
5479,kaleidoscope,万花筒；千变万化
5480,abstain,自制；放弃；避免
5481,goods,商品；动产；合意的人；真本领
5482,materialism,唯物主义；唯物论；物质主义
5483,turnover,翻覆；[贸易] 营业额；流通量；半圆卷饼；失误；翻过来的；可翻转的
5484,perturb,扰乱；使…混乱；使…心绪不宁
5485,renaissance,文艺复兴（欧洲14至17世纪）
5486,nuance,细微差别
5487,paperweight,书镇；压纸器；镇纸
5488,protest,抗议；断言；抗议；表示抗议的；抗议性的
5489,chaste,纯洁的；贞洁的；有道德的；朴素的；(Chaste)人名；(法)沙斯特
5490,garage,车库；汽车修理厂；飞机库；把……送入车库；把（汽车）开进车库
5491,yearn,渴望，向往；思念，想念；怀念；同情，怜悯
5492,impulse,冲动；[电子] 脉冲；刺激；神经冲动；推动力；推动
5493,microprocessor,[计] 微处理器
5494,psychotherapist,精神治疗医师
5495,nonchalant,冷淡的，漠不关心的
5496,inviolable,不可侵犯的；神圣的；不可亵渎的
5497,purify,净化；使纯净
5498,manoeuvre,调动；演习；用策略；策略（等于maneuvre）
5499,sphere,范围；球体；包围；放入球内；使…成球形；球体的
5500,sweetheart,爱人；心上人；向…求爱；与…恋爱；爱慕；恋爱；私下签订的；私下达成的
5501,boat,小船；轮船；划船
5502,static,静态的；静电的；静力的；静电；静电干扰
5503,underdeveloped,不发达的
5504,fabric,织物；布；组织；构造；建筑物
5505,plight,困境；境况；誓约；保证；约定
5506,leading,领导的；主要的；领导；铅板；行距；领导（lead的ing形式）
5507,syllabic,音节的；音节主音
5508,isolate,使隔离；使孤立；使绝缘；[生物] 隔离种群；隔离的；孤立的
5509,definite,一定的；确切的
5510,peasant,农民；乡下人
5511,outskirts,市郊，郊区
5512,mend,修理，修补；改善；修改；好转，改进；修补处
5513,acquire,获得；取得；学到；捕获
5514,channel,引导，开导；形成河道；通道；频道；海峡
5515,trundle,滚动；小脚轮；使滚动；运送
5516,ear,耳朵；穗；听觉；倾听；（美俚）听见；抽穗
