序号,核心词汇,简要解释
6153,invade,侵略；侵袭；侵扰；涌入
6154,invader,侵略者；侵入物
6155,invalid,无效的；有病的；残废的；病人；残废者；使伤残；使退役
6156,invalidate,使无效；使无价值
6157,invaluable,无价的；非常贵重的
6158,invariable,不变的；常数的；常数；不变的东西
6159,invasion,入侵，侵略；侵袭；侵犯
6160,invent,发明；创造；虚构
6161,invention,发明；发明物；虚构；发明才能
6162,inventive,发明的；有发明才能的；独出心裁的
6163,inventor,发明家；[专利] 发明人；创造者
6164,inventory,存货，存货清单；详细目录；财产清册
6165,inverse,相反；倒转；相反的；倒转的；使倒转；使颠倒
6166,invert,使…转化；使…颠倒；使…反转；使…前后倒置；颠倒的事物；倒置物；倒悬者；转化的
6167,invest,投资；覆盖；耗费；授予；包围
6168,investigate,调查；研究
6169,investigation,调查；调查研究
6170,investigator,研究者；调查者；侦查员
6171,investment,投资；投入；封锁
6172,investor,投资者
6173,inveterate,根深的；积习的；成癖的
6174,invidious,诽谤的；不公平的；引起反感的；易招嫉妒的
6175,invigilate,监考；看守
6176,invigilator,监考人；[自] 监视器
6177,invigorate,鼓舞；使精力充沛
6178,invincible,无敌的；不能征服的
6179,inviolable,不可侵犯的；神圣的；不可亵渎的
6180,invisible,无形的，看不见的；无形的；不显眼的，暗藏的
6181,invitation,邀请；引诱；请帖；邀请函
6182,invite,邀请，招待；招致；邀请
6183,inviting,诱人的；有魅力的；邀请（invite的ing形式）
6184,invocation,祈祷；符咒；【法律】(法院对另案的)文件调取；(法权的)行使
6185,invoice,账单，发货单，收款请求；开发票；记清单
6186,invoke,调用；祈求；引起；恳求
6187,involuntary,无意识的；自然而然的；不知不觉的
6188,involve,包含；牵涉；使陷于；潜心于
6189,involved,有关的；卷入的；复杂的；涉及；使参与；包含（involve的过去式和过去分词）
6190,invulnerable,无懈可击的；不会受伤害的
6191,inward,向内的；内部的；精神的；本质上的；熟悉的；向内；内心里；内部；内脏；密友
6192,iodide,碘负离子
6193,iodine,碘；碘酒
6194,ion,[化学] 离子
6195,irascible,易怒的
6196,iris,[解剖] 虹膜；鸢尾属植物；鸢尾属植物的
6197,Irish,爱尔兰的；爱尔兰人的；爱尔兰人；爱尔兰语；爱尔兰
6198,irk,使烦恼；使厌倦
6199,irksome,令人厌烦的，讨厌的；令人厌恶的
6200,iron,熨斗；烙铁；坚强；熨；用铁铸成；铁的；残酷的；刚强的
6201,ironic,讽刺的；反话的
6202,irony,讽刺；反语；具有讽刺意味的事；铁的；似铁的
6203,irradiate,照耀；使灿烂；启发；放射；使某物生辉；发光的
6204,irrational,不合理的；无理性的；荒谬的；[数] 无理数
6205,irreconcilable,矛盾的；不能和解的；不能协调的
6206,irreducible,[数] 不可约的；不能削减的；不能复归的
6207,irregular,不规则物；不合规格的产品；不规则的；无规律的；非正规的；不合法的
6208,irrelevant,不相干的；不切题的
6209,irreparable,不能挽回的；不能修补的
6210,irrepressible,抑制不住的；压服不了的
6211,irresistible,不可抵抗的；不能压制的；极为诱人的
6212,irrespective,无关的；不考虑的；不顾的
6213,irresponsible,不负责任的；不可靠的
6214,irretrievable,不能弥补的；不能复原的；无法挽救的
6215,irreverent,不敬的，无礼的
6216,irreversible,不可逆的；不能取消的；不能翻转的
6217,irrevocable,不可改变的；不能取消的；不能挽回的
6218,irrigate,灌溉；冲洗；使清新
6219,irrigation,灌溉；[临床] 冲洗；冲洗法
6220,irritable,过敏的；急躁的；易怒的
6221,irritant,刺激的；刺激性的；[医] 刺激物，[医] 刺激剂
6222,irritate,刺激，使兴奋；激怒
6223,irritating,刺激的；气人的；使愤怒的；刺激（irritate的ing形式）；激怒
6224,irritation,刺激；激怒，恼怒，生气；兴奋；令人恼火的事
6225,irruption,闯入，侵入；激剧繁殖
6226,is,是（be的三单形式）；存在
6227,Islam,伊斯兰教
6228,island,岛；岛屿；安全岛；岛状物；岛的；孤立；使成岛状
6229,isle,岛；使成为岛屿；住在岛屿上
6230,isolate,使隔离；使孤立；使绝缘；[生物] 隔离种群；隔离的；孤立的
6231,isolation,隔离；孤立；[电] 绝缘；[化学] 离析
6232,isotherm,[气象] 等温线
6233,isotope,同位素
6234,Israel,以色列（亚洲国家）；犹太人，以色列人
6235,Israeli,以色列的；以色列人的；以色列人
6236,issuance,发布，发行
6237,issue,问题；流出；期号；发行物；发行，发布；发给；放出，排出
6238,it,[指无生命的东西、动物、植物]它；这；那；信息技术information technology
6239,Italian,意大利的；意大利文化的；意大利语的；意大利人；意大利语
6240,italic,斜体字（或字母、数码等）；[印刷] 斜体的
6241,itch,痒；渴望；疥疮；发痒；渴望
6242,item,条款，项目；一则；一件商品（或物品）；又，同上；记下；逐条列出
6243,itemise,详细列明（等于itemize）
6244,iterate,迭代；重复；反复说；重做
6245,itinerant,巡回的；流动的；巡回者；行商
6246,itinerary,旅程，路线； 旅行日程；旅程的； 巡回的，流动的
6247,its,它的；(Its)人名；(俄)伊茨
6248,itself,它自己；它本身
6249,ivory,象牙；乳白色；长牙；乳白色的；象牙制的
6250,ivy,常春藤联盟的；常春藤
6251,jab,戳；猛击；用拨火棒等捅；戳；猛击；注射
6252,jack,千斤顶；[电] 插座；男人；增加；提醒；抬起；用千斤顶顶起某物；雄的
6253,jacket,羽绒滑雪衫；西装短外套；短上衣，夹克；土豆皮；书籍的护封；文件套，公文夹；给…穿夹克；给…装护套；给…包上护封；〈口〉打
6254,jade,翡翠；[宝] 碧玉；老马；玉制的；绿玉色的；疲倦
6255,jagged,锯齿状的；参差不齐的；使成缺口；使成锯齿状（jag的过去式）
6256,jailer,狱卒，看守监狱的人
6257,jam,果酱；拥挤；困境；扣篮；使堵塞；挤进，使塞满；混杂；压碎
6258,janitor,看门人；守卫；门警
6259,January,一月
6260,Japanese,日本（人）的；日语的；日本人；日语
6261,jar,罐；广口瓶；震动；刺耳声；冲突；不一致；震惊；发刺耳声
6262,jargon,行话，术语；黄锆石
6263,jasmine,茉莉；淡黄色
6264,javelin,标枪，投枪
6265,jaw,颌；下巴；狭窄入口；唠叨；教训；唠叨
6266,jaywalk,乱穿马路（不遵守交通规则）
6267,jazz,爵士乐，爵士舞；喧闹；奏爵士乐，跳爵士舞；游荡；爵士乐的；喧吵的
6268,jealous,妒忌的；猜疑的；唯恐失去的；戒备的
6269,jealousy,嫉妒；猜忌；戒备
6270,jeans,牛仔裤；工装裤
6271,jeep,吉普车
6272,jeer,嘲笑；戏弄；揶揄的言语；嘲笑；戏弄
6273,jelly,果冻；胶状物；成胶状
6274,jellyfish,水母；[无脊椎] 海蜇；软弱无能的人
6275,jerk,肌肉抽搐；性情古怪的人；蠢人；急拉；痉挛；急拉；颠簸地行进
6276,jerky,抽筋的；急动的；不平稳的；牛肉干
6277,jest,笑话，俏皮话；玩笑；开玩笑；嘲笑
6278,Jesus,耶稣（上帝之子）；杰西（男子名）
6279,jet,喷射，喷嘴；喷气式飞机；黑玉；墨黑的；射出
6280,jetty,码头；防波堤；乌黑发亮的，煤玉似的；伸出
6281,Jew,犹太人；犹太教徒；守财奴；欺骗；杀价
6282,jewel,宝石；珠宝；镶以宝石；饰以珠宝
6283,jeweller,珠宝商；钟表匠，宝石匠
6284,jewellery,珠宝（等于jewelry）
6285,jigsaw,拼图玩具；线锯；镂花锯；用线锯锯
6286,jingle,叮当声；节拍十分规则的简单诗歌；（使）叮当作响；具有简单而又引人注意的韵律
6287,job,工作；职业；承包；代客买卖
6288,jocular,爱开玩笑的；打趣的；滑稽的
6289,jog,慢跑；轻推；蹒跚行进；使颠簸；慢跑；轻推，轻撞
6290,join,参加；结合；连接；结合；连接；接合点
6291,joint,关节；接缝；接合处，接合点；（牛，羊等的腿）大块肉；共同的；连接的；联合的，合办的；连接，贴合；接合；使有接头
6292,joke,玩笑，笑话；笑柄；开…的玩笑
6293,jolly,愉快的；欢乐的；宜人的；很；非常；（口）用好话劝某人做…；（口）用好话使高兴；(Jolly)人名；(法)若利；(英、印)乔利；(德)约利
6294,jolt,使颠簸；使震惊；使摇动；颠簸；摇晃；震惊；严重挫折
6295,jostle,推挤，撞；争夺；推撞，挤拥
6296,jot,略记；摘要记载下来；少量；稍许
6297,journal,日报，杂志；日记；分类账
6298,journalist,新闻工作者；报人；记日志者
6299,journey,旅行；行程；旅行
6300,joy,欢乐，快乐；乐趣；高兴；欣喜，欢喜
6301,joyful,欢喜的；令人高兴的
6302,joyous,令人高兴的；充满欢乐的（等于joyful）
6303,joystick,操纵杆，[机] 控制杆
6304,jubilant,欢呼的；喜洋洋的
6305,judge,判断；审判；法官；裁判员
6306,judgement,意见；判断力；[法] 审判；评价
6307,judicial,公正的，明断的；法庭的；审判上的
6308,judicious,明智的；头脑精明的；判断正确的
6309,jug,[轻] 水壶；监牢；关押；放入壶中
6310,juggle,玩杂耍；欺骗；歪曲；玩戏法；欺骗
6311,juice,（水果）汁，液；果汁
6312,juicy,多汁的；利润多的；生动的
6313,jumble,混乱；杂乱的一堆东西；混杂；搀杂
6314,jumbo,巨大的；特大的；庞然大物；巨型喷气式飞机；体大而笨拙的人或物
6315,jump,跳跃；暴涨；惊跳；跳跃；使跳跃；跳过；突升
6316,junction,连接，接合；交叉点；接合点
6317,juncture,接缝；连接；接合
6318,June,六月；琼（人名，来源于拉丁语，含义是“年轻气盛的六月”）
6319,jungle,丛林，密林；危险地带；丛林的；蛮荒的
6320,junior,年少的；后进的；下级的；年少者，晚辈；地位较低者；大学三年级学生
6321,junk,垃圾，废物；舢板
6322,Jupiter,[天] 木星；朱庇特（罗马神话中的宙斯神）
6323,jurisdiction,司法权，审判权，管辖权；权限，权力
6324,juror,审查委员，陪审员
6325,jury,[法] 陪审团；评判委员会；应急的
6326,just,只是，仅仅；刚才，刚刚；正好，恰好；实在；刚要；公正的，合理的；正直的，正义的；正确的；公平的；应得的；(Just)人名；(英)贾斯特；(法)朱斯特；(德、匈、波、捷、挪)尤斯特；(西)胡斯特
6327,justice,司法，法律制裁；正义；法官，审判员
6328,justify,证明合法；整理版面
6329,juvenile,青少年的；幼稚的；青少年；少年读物
6330,juxtapose,并列；并置
6331,kaleidoscope,万花筒；千变万化
6332,kangaroo,袋鼠
6333,Karaoke,卡拉OK；卡拉OK录音，自动伴奏录音
6334,karat,开（黄金成色单位）；克拉（宝石的重量单位，等于carat）
6335,karate,空手道（日本的一种徒手武术）
6336,keel,给…装龙骨；把…翻转；龙骨；平底船；龙骨脊
6337,keen,敏锐的，敏捷的；渴望的；强烈的；热心的；锐利的；痛哭，挽歌
6338,keep,保持；经营；遵守；饲养；保持；生计；生活费
6339,keeper,监护人；饲养员；看守人；管理人
6340,kennel,狗屋；养狗场；[建] 阴沟；一群狗；把…关进狗舍；宿于狗舍
