序号,核心词汇,简要解释
5377,hen,母鸡， 雌禽
5378,whoever,谁； 无论谁； 究竟是谁
5379,carbon,碳
5380,unload,卸， 卸货； 下客； 退出子弹； 卸下胶卷
5381,payment,支付， 支付的款项
5382,specifically,特别地， 特定地； 明确地， 具体地
5383,controversial,引起争论的， 有争议的
5384,attain,达到， 获得， 完成
5385,trap,陷阱，捕捉器；圈套，诡计；困境；设陷阱捕捉； 诱骗
5386,gallery,画廊， 美术馆； 楼座； 旁听席； 回廊， 走廊
5387,hardware,五金器具； 硬件
5388,deputy,副职， 副手； 代表， 代理人
5389,warmth,暖和， 温暖； 热烈， 热情， 热心
5390,supreme,最高的， 最大的； 极度的， 最重要的
5391,ambulance,救护车； 野战医院
5392,priority,优先， 重点； 优先考虑的事
5393,slope,倾斜；倾斜；斜面
5394,philosophy,哲学， 哲理， 人生哲学
5395,preventive,预防性的
5396,creative,创造性的， 创作的
5397,junior,年少的；资历较浅的；晚辈； 三年级学生
5398,allocate,分配， 分派， 把…拨给
5399,provide,提供， 供给
5400,standpoint,立场， 观点
5401,worship,礼拜；崇拜；信奉；崇拜
5402,lawn,草地， 草坪， 草场
5403,primary,首要的， 主要的； 基本的； 最初的， 初级的
5404,log,原木，木料；航海日志；正式记录
5405,solar,太阳的， 日光的； 太阳能的
5406,consume,消费， 吃完， 喝光； 毁灭； 使着迷， 充满
5407,formation,形成， 构成， 形成物； 队形， 排列
5408,layer,层， 层次
5409,triangle,三角
5410,accidental,偶然的， 意外的
5411,assure,使确信； 确保， 向…保证
5412,consult,请教； 查阅； 商议
5413,theme,主题， 题目
5414,smash,粉碎，打烂；狠打，猛击；破灭，失败；猛撞，猛冲；破碎 ； 猛击， 猛撞； 轰动的演出， 巨大的成功
5415,merely,仅仅， 只不过
5416,contradiction,矛盾， 不一致； 否认， 反驳
5417,fuss,忙乱； 大惊小怪， 小题大做； 烦恼， 过于忧虑
5418,wealth,财富， 财产； 丰富
5419,editor,编辑， 编者， 校订者
5420,barrel,桶； 圆筒； 枪管
5421,means,方法， 手段， 工具； 金钱， 财产
5422,desire,渴望；要求；愿望； 欲望
5423,survive,活下来， 幸存；从…逃出，幸免于；从中挺过来；比…活得长
5424,efficient,效率高的； 有能力的
5425,initial,最初的，开始的；首字母
5426,unfortunately,不幸地
5427,consistent,坚持的， 一贯的； 一致的， 符合的
5428,reverse,撤销，推翻；反向，倒转；彻底改变；反向的， 相反的， 倒转的；相反，对立面；反面，背面，后面；挫折，逆境
5429,heterogeneity,异种， 异质， 不同成分
5430,sword,剑， 刀
5431,permanent,永久的， 固定的
5432,barely,仅仅， 只不过， 几乎不
5433,summarize,概括， 概述， 总结
5434,chap,小伙子， 男人， 家伙
5435,facility,设备； 容易； 场所
5436,beam,梁，横梁；束，柱；笑容，喜色；面露喜色； 定向发出， 播送
5437,alliance,结盟， 联盟
5438,civilization,文明， 文化； 开化
5439,fiction,小说； 虚构， 杜撰
5440,possession,有， 所有； 所有物
5441,replace,代替， 取代； 更换， 调换； 把…放回原处
5442,appointment,任命； 约定； 约会； 委任的职位
5443,hip,臀部， 髋部
5444,merry,欢乐的， 愉快的
5445,dam,水坝，水堤；障碍物；筑堤挡住
5446,pessimistic,悲观的
5447,commander,司令官， 指挥员
5448,bloom,开花；花，开花，开花期；青春焕发
5449,major,较大的；主要的；重大的；少校； 专业
5450,zone,地区， 区域， 范围
5451,emphasis,强调； 重点， 重要性
5452,interrupt,打断， 打扰， 中断
5453,feasible,可行的， 可能的
5454,prescribe,开； 吩咐采用； 规定， 指定
5455,potential,潜在的，可能的；潜力， 潜能
5456,bean,豆， 蚕豆
5457,accustomed,惯常的， 习惯的
5458,combination,结合， 联合； 化合
5459,obtain,获得； 通用， 流行； 存在
5460,turbine,叶轮机， 汽轮机
5461,repeatedly,一再， 再三， 多次地
5462,curiosity,好奇， 好奇心； 奇物， 奇事， 珍品
5463,gross,总的； 严重的； 粗俗的； 臃肿的
5464,workshop,车间， 作坊， 创作室； 研讨会， 讲习班
5465,resist,抵抗， 反抗， 抵制； 抗， 耐； 忍住， 拒受…的影响
5466,liter,升
5467,format,设计，安排；格式，样式，版式；使格式化
5468,sacrifice,牺牲，舍身；献祭，供奉；牺牲； 供奉； 祭品
5469,illegal,不合法的， 非法的
5470,stimulate,刺激， 激励， 激发
5471,formal,正式的， 礼仪上的
5472,congratulate,祝贺， 向…道喜
5473,rainbow,虹， 彩虹
5474,soak,浸， 泡
5475,soar,猛增， 剧增； 高飞， 升腾； 高涨； 高耸， 屹立
5476,salesman,售货员， 推销员
5477,interference,干涉， 干预， 阻碍
5478,fibre,纤维， 纤维质
5479,sustain,保持， 使持续下去； 供养， 维持； 支持， 支撑； 经受， 遭受
5480,entertain,使欢乐； 招待， 请客
5481,altitude,海拔， 高度； 高处
5482,classify,把…分类， 把…分级
5483,ease,容易；舒适；缓和
5484,critical,决定性的； 批评的
5485,colony,殖民地； 侨居地， 聚居地； 群体， 集群
5486,mathematics,数学
5487,wagon,四轮马车， 大篷车； 铁路货车， 客货两用车
5488,elsewhere,在别处， 向别处
5489,penetrate,透入， 渗入， 进入； 刺穿； 洞察， 了解
5490,principal,最重要的，主要的；负责人， 校长； 资本， 本金； 主要演员， 主角
5491,tend,照管， 照料， 护理；易于，往往会；趋向，倾向
5492,exceedingly,极端地， 非常
5493,specimen,样本， 标本， 样品
5494,relief,轻松， 宽慰； 缓解； 调剂， 消遣； 接替
5495,dimension,尺寸， 尺度； 方面， 特点； 面积， 规模
5496,introduction,介绍， 引进； 引言
5497,deserve,应受， 值得
5498,process,过程；制作法；程序；加工； 办理
5499,philosopher,哲学家， 哲人
5500,restore,恢复， 使回复； 修复， 整修； 归还， 交还
5501,therapy,治疗， 理疗
5502,alternative,两者选一的， 供选择的； 另类的；替换物，选择；选择的自由
5503,banner,横幅； 旗， 旗帜
5504,concentration,集中； 专注， 专心； 浓缩， 浓度
5505,encounter,遭遇，遇到；遭遇
5506,soda,碳酸钠， 纯碱； 汽水， 苏打水
5507,colleague,同事， 同僚
5508,gratitude,感激， 感谢， 感恩
5509,approve,赞成， 称许； 批准
5510,interaction,相互作用， 干扰
5511,chew,咀嚼， 嚼碎
5512,interfere,干涉， 干预， 妨碍
5513,apartment,一套公寓房间
5514,account,说明原因； 占；记述；解释；账目
5515,uneasy,心神不安的， 忧虑的
5516,tolerate,忍受， 容忍； 容许， 承认
5517,developmental,发展的
5518,stack,堆，垛；堆积， 堆放于
5519,underline,在…下面画线； 强调， 使…突出
5520,innocent,清白的； 幼稚的； 没有恶意的
5521,compassion,同情， 怜悯
5522,alphabet,字母表， 字母系统
5523,parliament,议会， 国会
5524,evaluation,评价； 估计
5525,crack,爆裂； 噼啪地响； 打， 击；裂缝，裂纹；破裂声
5526,bind,捆绑， 包扎； 装订； 约束； 使结合， 使黏合
5527,trim,整齐的；使整齐
5528,appreciate,重视， 赏识； 领会， 体会； 感谢； 增值
5529,dental,牙齿的， 牙科的
5530,predictable,可预料的
5531,diverse,不一样的， 相异的； 多种多样的
5532,railway,铁路
5533,cube,清澈透明的；立方形，立方
5534,rally,集合， 团结； 恢复， 重新振作；集会；公路汽车赛
5535,prime,首要的；最好的；青春；全盛时期；使准备好
5536,happen,发生； 碰巧， 恰好
5537,festival,节日； 音乐节
5538,mild,温柔的； 温暖的； 轻微的
5539,profile,侧面；人物简介；轮廓，形象；姿态，引人注目的状态；为…描绘； 写…的传略
5540,loyal,忠诚的， 忠心的
5541,preference,喜爱， 偏爱； 偏爱的事物； 优先
5542,impact,影响， 作用， 冲击
5543,opportunity,机会， 良机
5544,active,活跃的， 积极的； 主动的； 起作用的
5545,dorm,宿舍
5546,whichever,无论哪个， 无论哪些
5547,court,法院， 法庭； 庭院； 宫廷； 球场
5548,venture,冒险， 敢于；风险投资，风险项目
5549,mill,磨， 碾；磨坊；碾磨机；制造厂，工厂
5550,bucket,水桶， 吊桶； 铲斗
5551,senior,资格较老的，地位较高的；年长的；较年长者； 毕业班学生
5552,dose,剂量， 用量， 一剂
5553,route,路线， 路程
5554,enthusiasm,热情， 热心， 热忱； 巨大兴趣
5555,flexible,易弯曲的， 灵活的
5556,adult,成年的； 成年人的， 适宜于成年人的；成年人
5557,attitude,态度， 看法； 姿势
5558,relative,有关系的，相对的；亲属， 亲戚
5559,organ,器官； 机构； 管风琴； 新闻媒介
5560,average,平均的；平常的；平均；平均数，平均
5561,treatment,待遇； 治疗， 疗法； 对待， 处理
5562,compare,比较， 对照； 把…比作
5563,pluralism,多重性； 兼职， 兼任
5564,influential,有影响的； 有权势的
5565,shiver,战栗， 颤抖
5566,Bible,圣经
5567,liquor,酒， 烈性酒
5568,honourable,光荣的； 可敬的； 正直的
5569,characteristic,特有的，典型的；特性
5570,transparent,透明的； 易识破的； 明显的， 清楚的
5571,interior,内部的；内地的；内部
5572,rouse,惊起； 唤起； 唤醒
5573,journal,日报， 杂志， 日志
5574,grasp,抓紧，握紧；理解；抓； 理解
5575,involvement,连累； 包含
5576,spark,发出火花；火花，火星
5577,unlike,不同的；不像…
5578,assembly,立法机构； 议会； 集合； 集会的人们； 装配， 组装
5579,hearing,听力， 听觉； 听力所及之距离； 意见听取会； 申辩的机会
5580,acquisition,取得， 获得， 习得； 获得物， 增添的人
5581,volcano,火山
5582,rigid,严格的； 死板的； 刚硬的， 僵硬的
5583,deadline,最后期限
5584,so-called,所谓的， 号称的
5585,grateful,感激的； 令人愉快的
5586,chip,屑片， 碎片； 炸土豆条； 集成电路片， 集成块； 缺口， 瑕疵
5587,chin,颏， 下巴
5588,emotional,感情的， 情绪的
5589,operational,运转的； 可使用的； 操作上的
5590,staff,工作人员；参谋；为…配备人员
5591,involve,使卷入， 牵涉； 包含， 含有
5592,noticeable,显而易见的
5593,assemble,集合， 召集； 装配
5594,blast,爆炸，冲击波；一阵；炸
5595,series,一系列， 连续； 丛书， 连续剧
5596,complicated,复杂的， 难懂的
5597,cultivate,耕作， 种植； 培养， 陶冶
5598,maximum,最大的， 最高的， 顶点的；最大量，顶点
5599,thrive,兴旺， 繁荣， 旺盛
5600,purse,钱包， 女用小提包
5601,represent,作为…的代表； 表示， 象征； 描绘， 表现
5602,compete,比赛， 竞争， 对抗
5603,dialect,方言， 土语， 地方话
5604,accountant,会计人员， 会计师
5605,stocking,长袜
5606,dim,昏暗的；朦胧的；模糊不清的；变暗淡
5607,emergency,紧急情况， 突然事件
5608,dip,蘸，浸；游一会儿泳
5609,recreational,休养的； 娱乐的
5610,faculty,才能， 能力； 系， 科； 全体教员
5611,trail,痕迹，小径；跟踪， 追踪
5612,passport,护照
5613,prior,在前的； 优先的
5614,considerate,考虑周到的， 体贴的， 体谅的
5615,clue,线索， 暗示， 提示
5616,legal,法律的； 合法的
5617,bracket,括号；把…归为同一类
5618,highway,公路， 大路
5619,vanish,突然不见， 消失； 不复存在， 绝迹
5620,signal,显著的， 重大的；信号，暗号；标志，表示；发信号；标志着
5621,sightseeing,观光， 游览
5622,parcel,包裹，小包，邮包；分， 分配； 把…包起来， 捆扎
5623,static,静的，静态的；静止的，停滞的；静电
5624,journey,旅行；旅行，旅程
5625,planet,行星
5626,finally,最后； 决定性地
5627,exhaust,使筋疲力尽；用尽；详尽论述；排气装置； 废气
5628,creep,爬行， 缓慢地行进
5629,strap,带子；捆扎； 用绷带包扎
5630,grape,葡萄， 葡萄藤
5631,conviction,确信； 坚定的信仰； 说服， 信服； 定罪， 判罪
5632,scholar,学者； 奖学金获得者
5633,straw,稻草； 麦秆吸管， 吸管
5634,regarding,关于
5635,graph,图， 图表
5636,vision,想象力； 梦幻； 视力， 视觉
5637,accompany,陪伴， 陪同， 伴随； 为…伴奏
5638,petrol,汽油
5639,acceptance,接受； 承认； 容忍
5640,relativity,相对论； 相关性
5641,beneficial,有利的， 有益的
5642,tackle,对付，处理；与…交涉；阻截，擒抱；阻截， 擒抱； 用具， 钓具； 辘轳， 滑车
5643,reckon,认为， 估计； 指望， 盼望； 测算， 测量
5644,confusion,困惑， 糊涂； 混淆； 骚乱
5645,occasion,场合，时刻；重大活动；时机；起因；引起
5646,loan,贷款， 借
5647,virtual,实质上的， 事实上的， 实际上的
5648,squeeze,挤；压榨，榨取；捏，握；挤； 握手； 拮据， 紧缺
5649,blank,空白的；茫然的，无表情的；空白； 空白表格
5650,landlord,地主， 房东； 店主
5651,session,会议， 一届会期； 集会
5652,additional,附加的， 追加的
5653,worthy,有价值的， 值得的
5654,endless,无止境的
5655,expectation,期待， 期望， 预期； 前程， 成功的前景
5656,title,标题， 题目； 称号， 头衔； 权利， 权益
5657,mist,蒙上薄雾； 模糊；薄雾
5658,primarily,首先； 主要地
5659,duration,持续， 持久
5660,plantation,种植园， 人工林
5661,ignore,不顾， 不理， 忽视
5662,loaf,游荡， 闲逛；面包
5663,nuclear,核子的， 核能的， 核武器的； 核心的
5664,reception,招待会， 欢迎会； 接受； 接待； 接收效果
5665,outward,外面的； 外表的； 向外的
5666,bloody,[用于加强语气]非常，很；[用于加强语气]非常的；该死的；流血的；嗜杀的；血染
