序号,核心词汇,简要解释
3951,maximum,最大的； 最高的； 顶点的；最大量；顶点
3952,thrive,兴旺， 繁荣， 旺盛
3953,imaginative,富有想象力的， 爱想象的
3954,penguin,企鹅
3955,represent,作为…的代表， 表示， 象征； 描绘， 表现
3956,masterpiece,杰作
3957,compete,比赛， 竞争， 对抗
3958,tolerant,宽容的， 容忍的
3959,dispatch,派遣，调遣，发送；急件， 快信； 新闻报道； 派遣， 调遣
3960,emergency,紧急情况， 突然事件
3961,dim,昏暗的，朦胧的；模糊不清的；变暗淡
3962,paralyze,使瘫痪， 使麻痹； 使丧失作用； 使惊愕， 使呆若木鸡
3963,interpersonal,人与人之间的， 关于人与人之间关系的
3964,exemplary,可作楷模的， 典范的
3965,faculty,才能， 能力； 系， 科； 全体教员
3966,layoff,解雇； 裁员； 歇工期， 停工期
3967,wretched,极不愉快的， 难受的， 可怜的； 令人苦恼的， 讨厌的； 拙劣的
3968,absurd,荒谬的， 荒唐的
3969,modesty,谦虚
3970,considerate,考虑周到的， 体贴的， 体谅的
3971,glamor,魅力， 诱惑力
3972,clue,线索， 暗示， 提示
3973,bracket,括号；等级段，档次；壁架，托架；把…置于括号内； 把…归入同一类
3974,legal,法律的； 合法的
3975,midst,中部； 中间； 当中
3976,trait,特征， 特点， 特性
3977,radius,半径， 半径范围
3978,disintegration,破裂， 分裂； 瓦解
3979,signal,显著的， 重大的；信号，暗号；标志，表示；发信号；标志着
3980,impair,损害， 损伤； 削弱
3981,dolphin,海豚
3982,sightseeing,观光， 游览
3983,stray,走失，迷路；分心，走神；离题；迷路的，走失的；孤立的，零星的；走失的家畜
3984,planet,行星
3985,exhaust,使筋疲力尽，用尽；详尽论述；排气装置； 废气
3986,thereafter,之后， 以后
3987,soluble,可溶的； 可解决的
3988,feast,尽情地吃， 宴饮； 参加宴会；盛宴，筵席；节日
3989,vision,想象力， 梦幻； 视力， 视觉
3990,accompany,陪同， 伴随； 为…伴奏
3991,armor,盔甲， 装甲； 保护物
3992,acceptance,接受， 承认； 容忍
3993,beneficial,有利的， 有益的
3994,paradise,天堂， 乐园
3995,tackle,对付，处理；与…交涉；阻截，擒抱；阻截， 擒抱； 用具， 钓具； 辘轳， 滑车
3996,reckon,认为， 估计； 指望， 盼望； 测算， 测量
3997,confusion,困惑， 糊涂； 混淆； 骚乱
3998,distract,转移， 使分心
3999,hinge,以…为转移；铰链；装铰链
4000,virtual,实质上的， 事实上的， 实际上的
4001,squeeze,压榨，挤；榨取， 勒索
4002,blank,空白的；茫然的，无表情的；空白； 空白表格
4003,additional,附加的， 追加的
4004,worthy,有价值的， 值得的
4005,primarily,首先， 主要地
4006,telecommunications,通信， 电信
4007,ferry,渡船；渡运
4008,ignore,不顾， 不理； 忽视
4009,hemisphere,地球的半球； 大脑半球
4010,reception,招待会， 欢迎会； 接受， 接纳； 接待， 迎接； 接收效果
4011,applaud,鼓掌，喝彩；向…鼓掌， 向…喝彩； 称赞， 赞许
4012,outward,向外地；外面的，外表的
4013,lunar,月的， 月球的
4014,poetry,诗， 诗歌， 诗集
4015,jury,陪审团， 评奖团
4016,arrogant,傲慢的， 自大的
4017,idiot,白痴； 傻子， 笨蛋
4018,relay,接力赛；中继转播；传送， 传达， 转述； 中继转播
4019,priest,神父， 牧师
4020,monitor,班长；监视器，检测器；显示器；监听， 检测
4021,solo,以独力，单独地；单独的，单独进行的；独奏， 独唱， 独舞
4022,tuition,教学， 讲授， 指导； 学费
4023,permeate,弥漫， 遍布， 散布； 渗入， 渗透
4024,utopian,乌托邦的； 理想的
4025,schedule,时刻表，日程安排表；清单，明细表；安排， 排定
4026,tame,驯服的，顺从的；沉闷的，乏味的；制服， 控制并利用； 驯化， 驯服
4027,adjoin,贴近； 与…毗连
4028,universe,宇宙， 世界； 领域， 范围
4029,inherit,继承
4030,overwhelming,势不可挡的， 压倒的； 巨大的
4031,interpret,解释， 说明； 口译
4032,peculiar,奇怪的， 古怪的； 特有的
4033,idiom,习语， 成语； 风格， 特色
4034,diplomat,外交官， 外交家； 有交际手腕的人， 圆滑的人
4035,hug,紧抱在一起，互相拥抱；拥抱；紧抱，怀抱；紧抱， 热烈拥抱
4036,grant,授给物；授予， 给予
4037,muscular,肌肉发达的， 强壮的； 肌肉的
4038,sparkle,发光，闪耀，闪烁；活跃，焕发；闪光， 闪耀， 闪烁； 活力， 生气
4039,hum,哼曲子；发嗡嗡声；哼；嗡嗡声， 营营声， 嘈杂声
4040,staple,主要的； 经常需要的；订书钉，U形钉；主食；主要产品；用订书钉订
4041,discount,折扣；把…打折扣； 不全信； 漠视， 低估
4042,construct,建造； 构思；建筑物； 构想； 观念
4043,royalty,王族； 版税
4044,convert,转变， 转化； 改变
4045,attempt,尝试， 试图， 努力
4046,rivalry,竞争， 竞赛； 对抗
4047,relish,享受，从…中获得乐趣；享受， 滋味， 乐趣； 调味品
4048,fluorescent,荧光的， 发荧光的
4049,division,分， 分割； 部门， 科， 处； 除法
4050,superficial,表面的， 肤浅的
4051,executive,执行的；行政的；执行者
4052,navigation,航行， 航海， 航空； 导航， 领航
4053,melt,融化； 溶化； 消散
4054,stalk,高视阔步地走；茎，梗，柄；悄悄地跟踪
4055,whereas,然而， 但是， 尽管
4056,pitch,投掷， 使猛然倒下； 表达， 定下特定程度； 定调； 架设， 搭， 扎； 颠簸；球场；程度，强度；高度，高音；沥青
4057,casualty,伤亡人员， 死伤者； 受害人， 损失的东西
4058,gauge,测量仪表；厚度，直径；规格、尺寸；估计， 判断； 计量， 度量
4059,oriental,东方的； 东方人的； 东方文化的
4060,electrical,电的； 电气科学的
4061,stall,熄火； 拖延， 推迟；货摊；
4062,protest,['prəutest]；抗议， 反对
4063,sensitive,敏感的， 灵敏的； 神经过敏的， 容易生气的； 易受伤害的
4064,classification,分类， 分级， 分类法； 类别， 级别
4065,brew,冲泡；酝酿，行将发生；酿造；冲泡；冲泡的饮料
4066,vacant,空的， 未被占用的； 空缺的； 茫然的， 空虚的
4067,menace,具有危险性的人；威胁，威吓；威胁， 威吓
4068,afford,担负得起； 提供
4069,invalid,无效的，作废的；无可靠根据的，站不住脚的；病弱者， 残疾者
4070,curse,诅咒，咒骂，天谴；祸害， 祸根； 咒骂， 诅咒， 咒语
4071,legitimate,合情合理的；合理的，法律认可的；使合法
4072,appease,平息， 抚慰； 姑息
4073,sieve,筛子，漏勺；筛， 滤
4074,whereby,凭此； 借以； 由于
4075,evaluate,评价， 估…的价
4076,status,地位， 身份； 情形， 状况
4077,machinery,机器， 机械
4078,shield,防护物，护罩；盾；保护， 防护
4079,skip,跳，蹦跳；跳绳；跳过，略过，漏过；跳， 蹦跳
4080,instantaneous,瞬间的， 即刻的
4081,phenomenon,现象， 迹象； 非凡的人
4082,quarterly,按季度，一季一次；季度的，每季一次的；季刊
4083,notify,通知， 告知； 报告
4084,bibliography,参考书目； 书目
4085,stream,流出， 涌出；河，溪流；一股，一串
4086,recur,再发生， 重现
4087,coalition,结合体， 同盟； 结合， 联合
4088,generalize,概括， 归纳， 推断； 普及
4089,accumulate,积累， 堆积
4090,crime,罪， 罪行， 犯罪
4091,dwarf,矮小的，发育不全的；矮子，侏儒；使显得矮小， 使相形见绌
4092,heave,举起，提起；扔；发出；起伏，隆起；呕吐，恶心；举起， 升降
4093,leisure,空闲时间； 悠闲
4094,nourish,养育， 喂养， 滋养； 怀有， 增强
4095,grease,油脂；润滑脂，润滑油；用油脂涂， 给…加润滑油
4096,allege,断言， 宣称， 硬说
4097,pilgrim,朝圣者
4098,trigger,扳机；引起反应的行动；触发， 引起
4099,assimilate,被吸收， 被消化； 被同化；吸收，消化；使同化
4100,positive,确实的， 明确的； 积极的， 肯定的
4101,segregate,使隔离， 使分开
4102,addict,有瘾的人； 入迷的人；使成瘾， 使入迷
4103,prospect,前景， 前途， 可能性； 景象， 景色； 可能成为主顾的人， 有希望的候选人
4104,withhold,拒绝， 不给； 抑制， 制止
4105,comparable,可比较的； 类似的； 比得上的
4106,discreet,谨慎的， 慎重的， 审慎的
4107,specialize,专攻，专门研究；使适应特殊目的， 使专用于
4108,instance,例子， 实例， 事例
4109,presumably,大概， 可能， 据推测
4110,bonus,奖金， 红利； 额外给予的东西
4111,recognition,认出， 识别； 承认， 确认， 认可； 赏识， 表彰， 报偿
4112,banquet,宴会， 盛宴
4113,thrill,非常兴奋， 非常激动；兴奋，激动；引起激动的事物
4114,aisle,过道， 通道
4115,convene,开会，集合；召集
4116,arrangement,整理， 排列； 安排； 准备工作
4117,revenue,收入， 收益； 税收， 岁入
4118,solution,解决； 解决办法； 溶液
4119,monopoly,垄断， 专卖； 垄断物， 垄断商品， 专卖商品
4120,opponent,对手； 敌手， 对抗者
4121,accelerate,使加快， 使增速
4122,supplementary,增补的， 补充的
4123,grain,谷物， 谷粒， 颗粒； 少量， 微量
4124,credit,信贷，赊欠；赞扬，荣誉；学分；信任；相信； 把…记入贷方； 把…归于
4125,oxygen,氧， 氧气
4126,intensive,加强的； 精耕细作的
4127,alter,改变， 变更， 变动
4128,combine,结合，联合；化合；联合企业； 联合收割机
4129,ideal,理想的，观念的，空想的；理想， 理想的东西
4130,occur,发生， 出现， 存在； 被想起， 被想到
4131,illustrate,说明
4132,hose,软管，水龙带；用软管淋浇
4133,definitive,最可靠的， 权威性的； 决定性的
4134,streak,飞跑，疾驶；条纹，条痕；个性特征；一阵子，一连串；在…上加条纹
4135,pressure,压，压强；压迫；对…施加压力， 迫使， 说服
4136,dentist,牙科医生
4137,brood,沉思，考虑；孵蛋；一窝； 全体孩子
4138,literacy,识字， 有文化， 读写能力
4139,originate,起源于，来自，产生；创造， 创始， 开创
4140,specialist,专家
4141,background,出身背景， 经历； 背景资料； 背景， 底子
4142,millionaire,百万富翁， 大富翁
4143,transit,运输， 载运
4144,adolescent,青春期的； 青少年的；青少年
4145,nonetheless,尽管如此， 依然， 然而
4146,dispose,去掉， 销毁； 处理， 解决； 使倾向于
4147,petty,小的， 琐碎的； 不重要的； 气量小的， 心胸狭窄的
4148,glow,发光； 燃烧；白热光；脸红；激情
4149,sentiment,意见， 观点； 感情， 情绪
4150,differentiation,区别
4151,constitution,宪法， 章程； 组成； 设立
4152,patent,专利的，受专利保护的；专利，专利权；得到…的专利权
4153,cocaine,可卡因， 古柯碱
4154,groove,沟， 槽
4155,abundance,大量， 丰富， 充足
4156,racket,喧嚷， 吵闹； 敲诈， 勒索， 诈骗； 球拍
4157,conceive,构想出， 设想； 怀孕；想出，认为；怀
4158,sour,酸的；馊的，酸味的；脾气坏的；变酸， 变馊； 变得乖戾
4159,transform,使改观， 改革； 变换， 把…转换成
4160,napkin,餐巾
4161,reckless,鲁莽的， 不考虑后果的
4162,paradox,似乎矛盾而正确的说法； 自相矛盾的人
4163,magnitude,重要性， 重大； 巨大， 广大
4164,justification,正当的理由， 借口
4165,genuine,真的， 真正的； 真诚的
4166,execution,死刑； 实行， 执行， 履行； 演奏， 表演
4167,immune,免疫的， 有免疫力的， 不受影响的； 免除的， 豁免的
4168,brochure,小册子
4169,stern,严厉的，严格的，严峻的；船尾
4170,rotary,旋转的， 转动的
4171,compound,复合的，化合的；化合物，复合物；复合词；使恶化， 加重； 使化合， 使合成
4172,dub,给…起绰号， 把…称为； 为配音， 译制
4173,masculine,男性的， 男子的； 男子气的
4174,extraordinary,非同寻常的， 特别的
4175,witness,证据；目击者，证人；目击； 为…作证， 证明
4176,conventional,普通的； 习惯的， 常规的； 因循守旧的
4177,regulation,规章， 规则； 管理， 控制， 调节
4178,conform,遵守， 适应； 顺从； 相似， 一致， 符合
4179,circulation,循环， 流通； 流传， 传播， 发行； 发行量； 流通
4180,authentic,真的， 真正的； 可靠的， 可信的
4181,mere,仅仅的， 纯粹的
4182,accommodation,住处， 膳宿
4183,evident,明显的， 明白的
4184,suburb,郊区， 郊外， 近郊
4185,pumpkin,南瓜
4186,annoy,使恼怒； 打搅
4187,profess,表示， 承认； 宣称信仰
4188,psychological,心理的
4189,credible,可信的， 可靠的
4190,empirical,以经验为依据的， 经验主义的， 经验的
4191,commit,犯， 干； 使承诺； 把…托付给； 调拨…供使用， 拨出
4192,curb,控制，约束；控制， 约束； 路缘
4193,crash,倒下，坠落；发出撞击声；垮台，破产；碰撞，砸碎；冲，闯；碰撞； 破裂声
4194,character,性格， 特性； 性质； 人物， 角色； 符号， 字
4195,reflect,反映， 显示； 反射， 映现； 深思， 考虑， 反省
4196,outfit,全套服装； 一组人； 全套装备， 全套工具
4197,contribution,贡献； 促成作用； 捐款， 捐献物； 稿件
4198,ongoing,持续的， 继续的
4199,massacre,大规模屠杀，残杀；彻底击败；大屠杀， 残杀； 惨败
4200,reassure,使放心
4201,bang,猛击， 猛撞； 发出砰的一声， 砰砰地响； 砰地敲；巨响；枪声；猛击
4202,magnetic,磁的； 有吸引力的
4203,cholesterol,胆固醇
4204,orbit,轨道；作轨道运行
4205,band,乐队；群，伙；带；条纹；波段；用带绑扎
