序号,核心词汇,简要解释
2628,portable,手提的，便携式的；轻便的；手提式打字机
2629,portion,部分；一份；命运；分配；给…嫁妆
2630,portrait,肖像；描写；半身雕塑像
2631,portray,描绘；扮演
2632,pose,造成，形成；摆姿势；装模作样；提出…讨论；姿势，姿态；装模作样
2633,positive,积极的；[数] 正的，[医][化学] 阳性的；确定的，肯定的；实际的，真实的；绝对的；正数；[摄] 正片
2634,possess,控制；使掌握；持有；迷住；拥有，具备
2635,possibility,可能性；可能发生的事物
2636,post,岗位；邮件；标杆；张贴；公布；邮递；布置
2637,potential,潜能；可能性；[电] 电势；潜在的；可能的；势的
2638,pottery,陶器；陶器厂；陶器制造术
2639,poultry,家禽
2640,poverty,贫困；困难；缺少；低劣
2641,practicable,可用的；行得通的；可实行的
2642,practical,实际的；实用性的
2643,practice,实践；练习；惯例；练习；实习；实行
2644,pram,婴儿车；送牛奶用的手推车
2645,prawn,对虾，明虾；捕虾
2646,preach,说教；讲道；鼓吹；传道；反复灌输；说教
2647,precede,领先，在…之前；优于，高于
2648,precis,摘要；大纲；概括…的大意；为…写摘要
2649,predecessor,前任，前辈
2650,predict,预报，预言；预知
2651,predominantly,主要地；显著地
2652,preface,前言；引语；为…加序言；以…开始
2653,preferable,更好的，更可取的；更合意的
2654,prefix,前缀；加前缀；将某事物加在前面
2655,pregnant,怀孕的；富有意义的
2656,prejudice,偏见；侵害；损害；使有偏见
2657,preliminary,准备；预赛；初步措施；初步的；开始的；预备的
2658,prelude,前奏；序幕；前奏曲；成为…的序幕；演奏…作为前奏曲
2659,premier,第一的；最初的；总理，首相
2660,premise,引出，预先提出；作为…的前提；前提；上述各项；房屋连地基
2661,preparation,预备；准备
2662,preparatory,预备的；预科；预备学校
2663,preposition,介词；前置词
2664,present,提出；介绍；呈现；赠送；现在的；出席的；现在；礼物；瞄准
2665,preserve,保存；保护；维持；腌；禁猎；保护区；禁猎地；加工成的食品
2666,preside,主持，担任会议主席
2667,presidential,总统的；首长的；统辖的
2668,press,压；按；逼迫；紧抱；压；按；新闻；出版社；[印刷] 印刷机
2669,prestige,威望，声望；声誉
2670,presumably,大概；推测起来；可假定
2671,pretence,假装；借口；虚伪
2672,pretext,借口；托辞；以…为借口
2673,prevail,盛行，流行；战胜，获胜
2674,prevent,预防，防止；阻止
2675,previous,以前的；早先的；过早的；在先；在…以前
2676,prey,捕食；掠夺；折磨；捕食；牺牲者；被捕食的动物
2677,priceless,无价的；极贵重的；非常有趣的；非卖品
2678,prick,刺，戳；刺伤，刺痛；竖起；刺，扎；刺痛，刺伤；阴茎；锥；竖起的
2679,priest,牧师；神父；教士；使成为神职人员；任命…为祭司
2680,prime,主要的；最好的；基本的；极好地；初期；青年；精华；全盛时期；使准备好；填装
2681,prince,王子，国君；亲王；贵族
2682,princess,公主；王妃；女巨头
2683,principal,主要的；资本的；首长；校长；资本；当事人
2684,principle,原理，原则；主义，道义；本质，本义；根源，源泉
2685,priority,优先；优先权；[数] 优先次序；优先考虑的事
2686,privacy,隐私；秘密；隐居；隐居处
2687,privilege,特权；优待；给与…特权；特免
2688,prize,奖品；奖赏；战利品；珍视；捕获；估价；获奖的
2689,probability,可能性；机率；[数] 或然率
2690,probe,探针；调查；调查；探测
2691,procedure,程序，手续；步骤
2692,process,处理；加工；过程，进行；方法，步骤；作用；程序；推移；经过特殊加工（或处理）的
2693,produce,生产；引起；创作；生育，繁殖；农产品，产品
2694,productive,能生产的；生产的，生产性的；多产的；富有成效的
2695,professional,专业的；职业的；职业性的；专业人员；职业运动员
2696,proficiency,精通，熟练
2697,proficient,熟练的，精通的；精通；专家，能手
2698,profile,侧面；轮廓；外形；剖面；简况；描…的轮廓；扼要描述
2699,profit,利润；利益；获利；有益
2700,profound,深厚的；意义深远的；渊博的
2701,programmer,[自][计] 程序设计员
2702,progressive,进步的；先进的；改革论者；进步分子
2703,prohibit,阻止，禁止
2704,projector,[仪] 投影仪；放映机；探照灯；设计者
2705,proletarian,普罗，无产者；工人；普罗阶级的，无产阶级的
2706,prolong,延长；拖延
2707,prominent,突出的，显著的；杰出的；卓越的
2708,promising,有希望的，有前途的；许诺，答应（promise的现在分词形式）
2709,promotion,提升，[劳经] 晋升；推销，促销；促进；发扬，振兴
2710,prompt,敏捷的，迅速的；立刻的；提示；促进；激起；（给演员）提白；提示；付款期限；DOS命令：改变DOS系统提示符的风格；准时地
2711,pronoun,代词
2712,proof,证明；证据；校样；考验；验证；试验；防…的；不能透入的；证明用的；耐…的；试验；校对；使不被穿透
2713,prop,支柱，支撑物；支持者；道具；（橄榄球中的）支柱前锋；支撑，支持，维持；使倚靠在某物上
2714,propaganda,宣传；传道总会
2715,property,性质，性能；财产；所有权
2716,prophet,先知；预言者；提倡者
2717,proportion,比例，占比；部分；面积；均衡；使成比例；使均衡；分摊
2718,proportional,比例的，成比例的；相称的，均衡的；[数] 比例项
2719,proposal,提议，建议；求婚
2720,proprietor,业主；所有者；经营者
2721,prose,散文；单调；散文的；平凡的；乏味的；写散文；乏味地讲话；把…写成散文
2722,prosecution,起诉，检举；进行；经营
2723,prospect,前途；预期；景色；勘探，找矿
2724,prosperous,繁荣的；兴旺的
2725,prostitution,卖淫；滥用；出卖灵魂
2726,protection,保护；防卫；护照
2727,protective,防护的；关切保护的；保护贸易的
2728,protein,蛋白质；朊；蛋白质的
2729,protest,抗议；断言；抗议；表示抗议的；抗议性的
2730,proudly,傲慢地，自负地；得意洋洋地
2731,provide,提供；规定；准备；装备
2732,provincial,省的；地方性的；偏狭的；粗野的人；乡下人；外地人
2733,provision,规定；条款；准备；[经] 供应品；供给…食物及必需品
2734,provoke,驱使；激怒；煽动；惹起
2735,prune,删除；减少；深紫红色；傻瓜；李子干
2736,psychiatry,精神病学；精神病治疗法
2737,publication,出版；出版物；发表
2738,pudding,布丁
2739,puff,喷出，张开；使膨胀；夸张；使骄傲自满；粉扑；泡芙；蓬松；一阵喷烟；肿块；吹嘘，宣传广告
2740,pulp,纸浆；果肉；黏浆状物质；使…化成纸浆；除去…的果肉
2741,pumpkin,南瓜
2742,punch,冲压机；打洞器；钻孔机；开洞；以拳重击
2743,puncture,刺穿；揭穿；削弱；穿刺；刺痕
2744,pupil,学生；[解剖] 瞳孔；未成年人
2745,puppet,木偶；傀儡；受他人操纵的人
2746,puppy,小狗，幼犬
2747,purchase,购买；紧握；起重装置；购买；赢得
2748,purify,净化；使纯净
2749,purple,紫色的；帝王的；华而不实的；紫色；紫袍；变成紫色
2750,pursue,继续；从事；追赶；纠缠
2751,quack,庸医；鸭叫声；（鸭子）嘎嘎叫；吹嘘；大声闲聊；骗人的；冒牌医生的
2752,quantity,量，数量；大量；总量
2753,quarry,采石场；猎物；来源；费力地找
2754,quart,夸脱（容量单位）；一夸脱的容器
2755,quarterly,季度的，按季度的；一年四次的；按季度，[农] 一季一次地；纵横四分地；季刊
2756,quay,码头
2757,queer,奇怪的；同性恋的；不舒服的；心智不平衡的；搞糟；使陷于不利地位；同性恋者；怪人；伪造的货币
2758,query,疑问，质问；疑问号 ；[计] 查询；询问；对……表示疑问
2759,quest,追求；寻找
2760,quick,核心；伤口的嫩肉；快的；迅速的，敏捷的；灵敏的；迅速地，快
2761,quiet,安静的；安定的；不动的；温顺的；安静；和平；使平息；安慰
2762,quit,离开；放弃；停止；使…解除；离开；[计] 退出；摆脱了…的；已经了结的
2763,quite,很；相当；完全
2764,quota,配额；定额；限额
2765,quotation,[贸易] 报价单；引用语；引证
2766,racecourse,赛马场，跑马场；跑道
2767,racing,赛马；竞赛；赛马（race的ing形式）；竞赛；比赛的
2768,racist,种族主义者
2769,rack,[机] 齿条；架子；拷问台；变形；随风飘；小步跑
2770,radar,[雷达] 雷达，无线电探测器
2771,radiate,辐射；传播；流露；发射；广播；辐射状的，有射线的
2772,radically,根本上；彻底地；以激进的方式
2773,radioactivity,放射性；[核] 放射能力；[核] 放射现象
2774,radius,半径，半径范围；[解剖] 桡骨；辐射光线；有效航程
2775,rage,愤怒；狂暴，肆虐；情绪激动；大怒，发怒；流行，风行
2776,ragged,衣衫褴褛的；粗糙的；参差不齐的；锯齿状的；刺耳的；不规则的
2777,raid,袭击；突袭；搜捕；抢劫；对…进行突然袭击
2778,rainproof,雨衣；雨披；防雨的；防水的；使防水
2779,raise,提高；筹集；养育；升起；高地；上升；加薪
2780,raisin,葡萄干
2781,rally,团结；重整；恢复；（网球等）连续对打；集会；回复；公路赛车会
2782,ram,随机存取存储器（random access memory的缩写）；随机访问内存（random-access memory的缩写）；公羊；撞锤；撞击装置；有撞角的军舰；（水压机的）[机] 活塞；撞击；填塞；强迫通过或接受
2783,ramp,斜坡，坡道；敲诈；蔓延；狂跳乱撞；敲诈
2784,ranch,大农场；大牧场；经营牧场；在牧场工作
2785,random,[数] 随机的；任意的；胡乱的；随意；胡乱地
2786,range,范围；幅度；排；山脉；（在内）变动；平行，列为一行；延伸；漫游；射程达到
2787,ransom,赎回，赎；勒索赎金；救赎；得赎金后释放；赎金；赎身，赎回
2788,rape,强奸，掠夺；[园艺] 油菜；葡萄渣；强奸；掠夺，抢夺
2789,rare,稀有的；稀薄的；半熟的；非常；极其；用后腿站起；渴望
2790,rarely,很少地；难得；罕有地
2791,rarity,罕见；珍贵；珍品（需用复数）；稀薄
2792,rascal,流氓，无赖；淘气鬼，捣蛋鬼；不诚实的；下贱的，卑鄙的
2793,rash,轻率的；鲁莽的；不顾后果的；[皮肤] 皮疹；突然大量出现的事物
2794,raspberry,覆盆子；舌头放在唇间发出的声音；（表示轻蔑，嘲笑等的）咂舌声
2795,rate,比率，率；速度；价格；等级；认为；估价；责骂
2796,ratio,比率，比例
2797,ration,配给；定量供应；定量；口粮；配给量
2798,rattlesnake,[脊椎] 响尾蛇
2799,ravage,毁坏；破坏；掠夺；蹂躏，破坏
2800,raven,掠夺，劫掠；大乌鸦；乌黑的；掠夺；狼吞虎咽
2801,raw,生的；未加工的；阴冷的；刺痛的；擦掉皮的；无经验的；（在艺术等方面）不成熟的；擦伤处；擦伤
2802,reaction,反应，感应；反动，复古；反作用
2803,readily,容易地；乐意地；无困难地
2804,realistic,现实的；现实主义的；逼真的；实在论的
2805,realize,实现；认识到；了解；将某物卖得，把(证券等)变成现钱；变卖
2806,realm,领域，范围；王国
2807,reap,收获，获得；收割；(Reap)人名；(英)里普
2808,reappear,再出现
2809,rear,培养；树立；栽种；向后；在后面；后方的；后面的；背面的；后面；屁股；后方部队
2810,rearrange,重新排列；重新整理
2811,reasonable,合理的，公道的；通情达理的
2812,reasoning,推理；论证；评理；推理的；推论；说服（reason的ing形式）
2813,rebel,反叛；反抗；造反；反叛者；叛徒；反抗的；造反的
2814,rebirth,再生；复兴
2815,rebuff,断然拒绝；回绝；漠不关心；断然拒绝
2816,rebuke,指责，非难；制止；使相形见绌；非难，指责；谴责，鞭策
2817,recall,召回；回想起，记起；取消；召回；回忆；撤消
2818,recede,后退；减弱
2819,receptive,善于接受的；能容纳的
2820,recession,衰退；不景气；后退；凹处
2821,recipe,食谱；[临床] 处方；秘诀；烹饪法
2822,reciprocal,互惠的；相互的；倒数的，彼此相反的；[数] 倒数；互相起作用的事物
2823,recitation,背诵；朗诵；详述；背诵的诗
2824,reckless,鲁莽的，不顾后果的；粗心大意的；(Reckless)人名；(英)雷克利斯
2825,reckon,测算，估计；认为；计算
2826,recognition,识别；承认，认出；重视；赞誉；公认
2827,recommendation,推荐；建议；推荐信
2828,reconcile,使一致；使和解；调停，调解；使顺从
2829,reconnaissance,[军] 侦察；勘测（等于reconnoissance）；搜索；事先考查
