序号,核心词汇,简要解释
4302,ether,乙醚；[有化] 以太；苍天；天空醚
4303,advisory,咨询的；顾问的；劝告的；报告；公告
4304,behold,看；注视；把视为；瞧；看呀
4305,prerogative,特权；有特权的
4306,irreparable,不能挽回的；不能修补的
4307,soluble,[化学] 可溶的，可溶解的；可解决的
4308,cohesion,凝聚；结合；[力] 内聚力
4309,awkward,尴尬的；笨拙的；棘手的；不合适的
4310,ascent,上升；上坡路；登高
4311,ambitious,野心勃勃的；有雄心的；热望的；炫耀的
4312,imaginative,富于想象的；有创造力的
4313,tempt,诱惑；引起；冒…的风险；使感兴趣
4314,pipette,移液管；吸移管；用移液器吸取
4315,celibate,独身者；独身的；禁欲的
4316,brevity,简洁，简短；短暂，短促
4317,intentional,故意的；蓄意的；策划的
4318,overwhelming,压倒性的；势不可挡的；压倒；淹没（overwhelm的ing形式）；制服
4319,culmination,顶点；高潮
4320,malignancy,恶性（肿瘤等）；恶意
4321,impair,损害；削弱；减少
4322,reaction,反应，感应；反动，复古；反作用
4323,collaboration,合作；勾结；通敌
4324,habitude,习俗；习惯
4325,attest,证明；证实；为…作证
4326,stingy,吝啬的，小气的；有刺的；缺乏的
4327,overpass,超越；胜过；忽略；天桥；陆桥
4328,circumlocution,婉转曲折的说法，累赘的陈述；遁辞
4329,proctor,代理人；学监；监督
4330,impotent,无力的；无效的；虚弱的；阳萎的
4331,contest,争辩；质疑；竞赛；争夺；争论
4332,escalate,逐步增强；逐步升高
4333,regnant,统治的；占优势的；流行的，广泛的
4334,version,版本；译文；倒转术
4335,extrude,挤出，压出；使突出；逐出
4336,rectangle,矩形；长方形
4337,apprentice,学徒；生手；使…当学徒
4338,tendency,倾向，趋势；癖好
4339,acquired,[医] 后天的；已获得的；已成习惯的；取得；捕获（acquire的过去分词）
4340,smelt,熔炼，冶炼；精炼；香鱼；胡瓜鱼
4341,elongate,拉长；使延长；使伸长；伸长的；延长的
4342,campaign,作战；参加竞选；参加活动；运动；活动；战役
4343,alchemy,点金术；魔力
4344,ubiquitous,普遍存在的；无所不在的
4345,mastermind,策划；优秀策划者；才子
4346,voracious,贪婪的；贪吃的；狼吞虎咽的
4347,trigger,引发，引起；触发；扳机；[电子] 触发器；制滑机
4348,corporal,肉体的，身体的；下士
4349,blaspheme,亵渎；咒骂，辱骂
4350,slit,撕裂；使有狭缝；裂缝；投币口
4351,thermometer,温度计；体温计
4352,lyric,抒情的；吟唱的；抒情诗；歌词
4353,collagen,[生化] 胶原，胶原质
4354,Aluminum,铝
4355,aeronaut,飞船或气球驾驶员；飞船或气球乘客
4356,rhetorical,修辞的；修辞学的；夸张的
4357,juridical,司法的；法院的；裁判上的
4358,aerosol,[物化] 气溶胶；气雾剂；喷雾器；浮质；喷雾的；喷雾器的
4359,spartan,斯巴达的；斯巴达式的；（生活方式）简朴的，清苦的。；斯巴达人；勇士
4360,inveigh,痛骂；漫骂；猛烈抨击
4361,plebeian,平民的；普通的；粗俗的；平民；百姓；粗俗的人
4362,remorse,懊悔；同情
4363,comprehensible,可理解的
4364,spectacle,景象；场面；奇观；壮观；公开展示；表相，假相 n（复）眼镜
4365,impact,影响；效果；碰撞；冲击力；挤入，压紧；撞击；对…产生影响
4366,tact,机智；老练；圆滑；鉴赏力
4367,imprudent,轻率的，鲁莽的；不小心的
4368,cooling,冷却的；冷却
4369,power,力量，能力；电力，功率；政权，势力；[数] 幂；激励；供以动力；使…有力量；借影响有权势人物以操纵权力的
4370,remembrance,回想，回忆；纪念品；记忆力
4371,dais,讲台
4372,pastoral,牧师的；牧人的；田园生活的；乡村的；牧歌；田园诗；田园景色
4373,hazardous,有危险的；冒险的；碰运气的
4374,redolent,芬芳的；有…香味的；令人想起…的
4375,irreversible,不可逆的；不能取消的；不能翻转的
4376,preponderant,占优势的；突出的；压倒性的
4377,cartilage,软骨
4378,spurious,假的；伪造的；欺骗的
4379,misnomer,用词不当；误称；写错姓名
4380,antiseptic,防腐的，抗菌的；非常整洁的；防腐剂，抗菌剂
4381,collective,集体的；共同的；集合的；集体主义的；集团；集合体；集合名词
4382,prevalent,流行的；普遍的，广传的
4383,queasy,呕吐的；不稳定的；催吐的
4384,delusion,迷惑，欺骗；错觉；幻想
4385,catabolism,[生化] 分解代谢
4386,kiln,烧窑；在干燥炉干燥；（砖，石灰等的）窑；炉；干燥炉
4387,bide,等待；面临；禁得起
4388,subjective,主观的；个人的；自觉的
4389,monetary,货币的；财政的
4390,filter,滤过；渗入；慢慢传开；滤波器；[化工] 过滤器；筛选；滤光器
4391,incorrigible,不可救药的；积习难改的；不可救药的人
4392,chivalry,骑士精神（复数chivalries）；骑士制度
4393,constituent,成分；选民；委托人；构成的；选举的
4394,redoubtable,可怕的；令人敬畏的
4395,invaluable,无价的；非常贵重的
4396,surrogate,代理；代用品；遗嘱检验法官；代理；指定某人为自己的代理人；代理的；替代的
4397,esophagus,[解剖] 食管；[解剖] 食道
4398,parameter,参数；系数；参量
4399,dissemble,掩饰，掩盖；假装
4400,order,命令；顺序；规则；[贸易] 定单；命令；整理；定购
4401,appellate,上诉的；受理上诉的
4402,psychic,精神的；心灵的；灵魂的；超自然的；灵媒；巫师
4403,scapegoat,替罪羊，替人顶罪者；替身；使成为…的替罪羊
4404,conjecture,推测；猜想；推测；揣摩
4405,habitual,习惯的；惯常的；习以为常的
4406,requisite,必备的，必不可少的；需要的；必需品
4407,steadfast,坚定的；不变的
4408,exempt,免除；豁免；被免除的；被豁免的；免税者；被免除义务者
4409,depreciate,使贬值；贬低；轻视
4410,aurora,[地物] 极光；曙光
4411,origin,起源；原点；出身；开端
4412,unisonous,同音的；和谐的
4413,surcharge,超载；额外费；追加罚款；使…装载过多；使…负担过重
4414,flamboyant,艳丽的；火焰似的；炫耀的；凤凰木
4415,assiduity,勤勉；刻苦；殷勤
4416,stratify,分层；成层；使形成阶层
4417,composure,镇静；沉着
4418,decisive,决定性的；果断的，坚定的
4419,administrator,管理人；行政官
4420,context,环境；上下文；来龙去脉
4421,forgery,伪造；伪造罪；伪造物
4422,insinuate,暗示；使逐渐而巧妙地取得；使迂回地潜入
4423,clientele,客户；诉讼委托人
4424,misdeed,罪行， 犯罪
4425,recline,向后靠， 斜倚
4426,belligerent,好战的， 好斗的； 交战国的； 交战的
4427,supplant,排挤掉， 代替
4428,abrupt,突然的， 意外的； 唐突的， 鲁莽的
4429,oversee,监视； 检查； 视察
4430,spontaneous,自发的， 自然产生的
4431,pretend,假装； 装扮； 骗…说
4432,licit,合法的， 正当的
4433,gloomy,令人沮丧的， 抑郁的； 阴沉的， 阴暗的
4434,warrant,保证， 担保；正当理由；许可证，委任状
4435,scanty,缺乏的， 不足的
4436,energy,能量
4437,deference,顺从， 尊重
4438,solid,固体的；坚硬的；固体
4439,opulent,富裕的， 丰富的
4440,narrative,叙述的；有故事性的；叙述， 记叙文
4441,coincide,一致， 符合
4442,circular,圆形的； 环形的
4443,prankster,顽皮的人， 爱开玩笑的人
4444,compassionate,富于同情心的
4445,perspicacity,聪明； 敏锐； 洞察力
4446,irritable,易怒的， 急躁的
4447,triple,三部分的，三方的；三倍的，三重的；使增至三倍
4448,reserved,保留的， 留作专用的； 缄默的， 有节制的， 冷淡的
4449,temper,脾气，情绪；调和， 调节
4450,munificence,宽宏大量； 慷慨
4451,legible,清楚的， 易读的
4452,resumption,恢复， 再开始
4453,resurgent,复活的
4454,frantic,狂乱的， 疯狂的
4455,grandiloquent,夸张的， 浮夸的， 华而不实的
4456,statute,成文法； 法令， 法规； 章程， 规则； 条例
4457,cardiac,心脏的
4458,object,物体
4459,accessible,易接近的， 可达到的； 易受影响的； 可理解的
4460,indigence,贫乏； 穷困
4461,notable,值得注意的； 显著的， 著名的
4462,concede,承认， 承认…为真 ； 承认失败； 允许， 让予
4463,unparalleled,无比的， 无双的， 空前的
4464,midway,中途
4465,venous,静脉的
4466,reprimand,严责， 惩戒
4467,wreak,发泄； 报仇
4468,evaporate,蒸发
4469,commission,委任，委托，代办，代理；犯；佣金；委任， 任命， 委托； 委托制作
4470,multiplication,乘法
4471,rational,理性的； 合理的
4472,rescind,废除； 取消
4473,provocative,挑衅的； 惹人讨厌的
4474,glucose,葡萄糖
4475,Oxygen,氧
4476,salt,盐
4477,impassioned,热情洋溢的
4478,truncated,缩短了的； 截形的
4479,artistic,艺术 的， 美术 的； 有美感的； 风雅的
4480,effrontery,厚颜无耻
4481,decagon,十角形， 十边形
4482,ramble,漫游； 漫谈， 闲聊
4483,vocation,职业， 业务
4484,preponderant,占有优势的
4485,stature,身高， 身材
4486,quarantine,检疫期
4487,dogged,顽固的， 顽强的
4488,plasma,等离子体
4489,brevity,短暂； 简短
4490,exorbitant,过度的； 过高的； 昂贵的
4491,reimburse,偿还
4492,violent,猛烈的， 激烈的； 暴力引起的， 强暴的
4493,inaccessible,不可接近的
4494,confront,使面临， 使遭遇； 面对
4495,onus,责任； 负担
4496,cathartic,泻药；
4497,counterpoint,对音位； 对应物
4498,obese,肥胖的， 过胖的
4499,undulate,波动， 起伏， 成波浪形
4500,beatific,祝福的； 快乐的， 幸福的
4501,reproduce,翻版； 繁殖； 复制； 再现
4502,skeleton,骨骼
4503,illiterate,文盲的， 未受教育的
4504,federate,使联合， 使结成同盟
4505,myriad,无数的； 一万的
4506,inflammable,易燃的
4507,pervade,遍及
4508,implement,贯彻， 实现；工具，器具
4509,erratic,不规律的； 不稳定的
4510,justifiable,有理由的； 可辩护的
4511,incinerate,把…烧成灰， 烧掉， 火化
4512,cajolery,甜言蜜语； 诱骗； 谄媚
4513,adoration,崇拜， 爱慕
4514,sagacious,有洞察力的， 有远见的； 精明的， 敏锐的
4515,capillary,毛状的； 毛细血管的；毛细管
4516,erode,侵蚀， 腐蚀； 使变化
4517,beset,困扰
4518,nestle,舒适地安顿下来
4519,frustrate,挫败， 阻挠， 使灰心； 阻止
4520,sparse,稀少的， 稀疏的
4521,pragmatic,实际的； 注重实效的
4522,anticyclone,反气旋， 高气压
4523,erosion,腐蚀， 磨损， 侵蚀； 削弱， 减少
4524,methane,甲烷
4525,plenteous,许多的， 丰饶的， 充足的， 丰富的
4526,superstitious,迷信的
4527,neural,神经系统的
4528,embezzle,盗用； 挪用
4529,absent-minded,心不在焉的， 出神的
4530,elasticity,弹性
4531,aboriginal,土著的，原始的；土著居民
4532,emollient,柔软的；有缓和作用的；润肤剂
4533,lens,透镜
4534,embody,体现， 使具体化
4535,regale,使愉悦， 使高兴
4536,tripod,三脚桌； 三脚架
4537,verifiable,可证实的
4538,comprehensible,可理解的， 易于了解的
4539,ascent,上升； 提高； 攀登； 上坡路
4540,emancipate,解放， 解除
4541,elliptical,椭圆的
4542,root,方根； 方程的根
4543,possessive,所有的， 占有的；所有格
4544,hedonism,享乐主义
4545,projection,发射； 计划； 投影
4546,multiply,乘
4547,preponderate,占优势， 超过， 胜过
4548,iridescent,彩虹色的； 闪光的
4549,approval,赞成， 同意； 认可， 批准
4550,cartilage,【解】 软骨
4551,multiple,多倍的，
4552,adjuration,恳请， 请愿
4553,requite,报答， 酬谢
4554,versatile,通用的， 万用的； 多才多艺的， 多方面的
4555,magnet,磁体
4556,bemoan,哀叹
4557,avow,公开声明； 承认
4558,tundra,苔原； 冻土地带
4559,explosion,爆炸
4560,aggrieve,使委屈； 使苦恼； 侵害
4561,haggard,憔悴的， 形容枯槁的； 野性的
4562,omnivorous,杂食的
4563,poignant,强烈的； 尖刻的
4564,translation,平移
4565,cancer,癌症
4566,personnel,全体人员， 全体职员； 人事
4567,bestride,骑
4568,refractory,难控制的
4569,biodegradable,生物可降解的
4570,irrelevant,不相关的， 不切题的
4571,pile,电池组
4572,artistry,艺术技巧； 艺术性
4573,catalog,目录； 目录册
4574,hilarious,欢闹的
4575,immortal,不死的； 不会消亡的
4576,chilly,寒冷的； 冷淡的
4577,conjecture,推测， 猜想
4578,myth,神话； 虚构的理论， 荒诞的说法
4579,experiment,实验
4580,implication,含意， 暗示
4581,cordial,诚恳的， 亲切的， 热诚的
4582,odorous,有气味的
4583,order,顺序； 订单
4584,carrion,死肉； 腐肉
4585,vocative,呼唤的
4586,aghast,惊骇的， 吓呆的
4587,scurrilous,说话粗鄙恶劣的； 下流的
4588,modulate,调整， 调节
4589,indelible,去不掉的， 不能拭除的
4590,felicity,幸福， 幸运， 福气
4591,resonance,共鸣， 回声， 反响； 共振
4592,gaiety,高兴， 快乐； 作乐， 欢庆
4593,reform,改进；改革
4594,mutation,变化； 转变
4595,fallow,休耕的；休耕地
4596,malevolent,有恶意的； 坏心肠的
